一年以上兩年未滿,一年以上两年未满,Over one year and less than two years,,มากกว่าหนึ่งปีและน้อยกว่าสองปี,,,1年か2年以上ではありません,,,1 년 또는 2 년이 넘지 않습니다,,,"Trên 1 năm, chưa đủ 2 năm",,,एक वर्ष से अधिक परन्तु दो वर्ष से कम,,,"kycFieldDefault.tradingExperience.more1yBelow2y,personalVerify.tradingExperienceMore1yBelow2y"
兩年以上四年未滿,两年以上四年未满,Over two years and less than four years,,มากกว่าสองปีและน้อยกว่าสี่ปี,,,2年3年以上にわたり、いっぱいではありませんでした,,,"2 년 2 년 이상 동안, 그것은 가득하지 않았습니다.",,,"Trên 2 năm, chưa đủ 4 năm",,,दो वर्ष से अधिक और चार वर्ष से कम,,,"kycFieldDefault.tradingExperience.more2yBelow4y,personalVerify.tradingExperienceMore2yBelow4y"
四年以上,四年以上,Over four years,,มากกว่าสี่ปี,,,4年以上,,,4 년 이상,,,Trên 4 năm,,,चार वर्ष से अधिक,,,"kycFieldDefault.tradingExperience.more4y,personalVerify.tradingExperienceMore4y"
無經驗,无经验,No experience,,ไม่มีประสบการณ์,,,経験豊富,,,경험이 풍부합니다,,,Không có kinh nghiệm,,,कोई अनुभव नहीं,,,"kycFieldDefault.tradingExperience.no,personalVerify.tradingExperienceNo"
開戶原因,开户原因,Reason for Opening Account,,เหตุผลในการเปิดบัญชี,,,原因,,,원인,,,Nguyên nhân mở tài khoản,,,खाता खोलने का कारण,,,"kycFieldDefault.accountOpenReason.fieldHeader,accountIdentifyData.reasonsOpeningAccountTitle,personalVerify.accountOpeningReasonTitle"
投資,投资,Investment,,ลงทุน,,,投資,,,투자하다,,,Đầu tư,,,निवेश करना,,,"kycFieldDefault.accountOpenReason.invest,personalVerify.accountOpenReasonInvest"
對沖,对冲,Hedge,,ป้องกันความเสี่ยง,,,ヘッジ,,,방지책,,,Bù trừ,,,हेजिंग,,,"kycFieldDefault.accountOpenReason.hedge,personalVerify.accountOpenReasonHedge"
投機,投机,Speculation,,การเก็งกำไร,,,投機,,,추측,,,Đầu cơ,,,अनुमान,,,"kycFieldDefault.accountOpenReason.speculation,personalVerify.accountOpenReasonSpeculation"
收入,收入,Income,,รายได้,,,所得,,,소득,,,Thu nhập,,,आय,,,"kycFieldDefault.incomeRange.fieldHeader,accountIdentifyData.incomeTitle,personalVerify.incomeRangeTitle"
"超過 $ 200,000","超过 $ 200,000","More than 200,000 $",,"มากกว่า $ 200,000",,,"200,000米ドル以上",,,"$200,000 이상",,,Vượt quá 200.000 $,,,"$200,000 से अधिक",,,"kycFieldDefault.incomeRange.over200k,personalVerify.incomeRangeOver200k"
"$ 100,000 - 200,000","$ 100,000 - 200,000","100,000 - 200,000 $",,"$ 100,000 - 200,000",,,"$100,000-200,000",,,"$100,000- 200,000",,,100.000 – 200.000 $,,,"$100,000-200,000",,,"kycFieldDefault.incomeRange.r100kTo200k,personalVerify.incomeRange100kTo200k"
"$ 50,000 - 100,000","$ 50,000 - 100,000","50,000 - 100,000 $",,"$ 50,000 - 100,000",,,"$50,000-100,000",,,"$50,000-100,000",,,50.000 – 100.000 $,,,"$50,000-100,000",,,"kycFieldDefault.incomeRange.r50kTo100k,personalVerify.incomeRange50kTo100k"
"$ 20,000 - 50,000","$ 20,000 - 50,000","20,000 - 50,000 $",,"$ 20,000 - 50,000",,,"$20,000-50,000",,,"$20,000-50,000",,,20.000 – 50.000 $,,,"$20,000-50,000",,,"kycFieldDefault.incomeRange.r20kTo50k,personalVerify.incomeRange20kTo50k"
"$ 20,000 以下","$ 20,000 以下","Below 20,000 $",,"ต่ำกว่า $ 20,000",,,"以下の$20,000",,,"아래 220,000",,,20.000 $ trở xuống,,,"$20,000 से कम",,,"kycFieldDefault.incomeRange.Below20k,personalVerify.incomeRangeBelow20k"
總財產,总财产,Property,,ทรัพย์สิน,,,,,,,,,Tài sản chung,,,कुल संपत्ति,,,kycFieldDefault.property.fieldHeader
收入與財富來源,收入与财富来源,Sources of Income and Wealth,,แหล่งรายได้และความมั่งคั่ง,,,収入と富の源,,,소득과 부의 근원,,,Nguồn thu nhập và tài sản,,, धन का स्रोत,,,"kycFieldDefault.incomeSource.fieldHeader,accountIdentifyData.incomeWealthSourceTitle,personalVerify.sourceIncomeTitle"
儲蓄,储蓄,Savings,,ออมทรัพย์,,,節約,,,저금,,,Lưu trữ,,,जमा पूंजी,,,"kycFieldDefault.incomeSource.deposit,personalVerify.incomeSourceDeposit"
薪資收入,薪资收入,Salary Income,,รายได้／เงินเดือน,,,給料,,,샐러리,,,Thu nhập tiền lương,,,रोज़गार/वेतन से बचत ,,,"kycFieldDefault.incomeSource.pay,personalVerify.incomeSourcePay"
租金,租金,Rent,,เช่า,,,家賃,,,임차료,,,Tiền thuê,,,संपत्ति आय ,,,"kycFieldDefault.incomeSource.rent,personalVerify.incomeSourceRent"
貸款,贷款,Loan,,เงินกู้,,,ローン,,,대출,,,Tiền vay ngân hàng,,,ऋृण,,,"kycFieldDefault.incomeSource.loan,personalVerify.incomeSourceLoan"
退休金,退休金,Pension,,บำนาญ,,,年金,,,연금,,,Tiền nghỉ hữu,,,पेंशन ,,,"kycFieldDefault.incomeSource.pension,personalVerify.incomeSourcePension"
遺產,遗产,Heritage,,มรดก,,,遺産,,,유산,,,Di sản thừa kế,,,विरासत,,,"kycFieldDefault.incomeSource.heritage,personalVerify.incomeSourceHeritage"
手持證件照,手持证件照,Handheld Photo ID,,บัตรประจำตัวประชาชน,,,ハンドヘルド証明書,,,핸드 헬드 인증서,,,Giấy tờ chứng minh cầm tay,,,आईडी फोटो पकड़े हुए,,,"kycFieldDefault.handCard.fieldHeader,accountIdentifyData.handleIdCardTitle"
手持證件照自拍上傳時，須符合以下條件,手持证件照自拍上传时，须符合以下条件,The following conditions must be met when uploading a selfie of hand-holding your ID card.,,เมื่ออัปโหลดรูปถ่ายบัตรประชาชนต้องเป็นไปตามเงื่อนไขต่อไปนี้,,,ハンドヘルド証明書がアップロードされるとき、次の条件を満たす必要があります,,,핸드 헬드 인증서가 업로드되면 다음 조건을 충족해야합니다.,,,"Khi tải lên ảnh tự chụp giấy tờ cầm tay, phải phù hợp các điều kiện sau",,,"अपनी आईडी हाथ में लेकर सेल्फी अपलोड करते समय, आपको निम्नलिखित शर्तों को पूरा करना होगा",,,kycFieldDefault.handCard.tipTitle
請保留頭頂至下巴完整輪廓,请保留头顶至下巴完整轮廓,Please show the complete outline from the top of your head to your chin.,,โปรดแสดงโครงหน้าที่สมบูรณ์ตั้งแต่หัวจรดคาง,,,頭の完全な輪郭を下のあごまで保管してください,,,머리의 전체 개요를 하단 턱으로 유지하십시오.,,,Vui lòng giữ nguyên từ đỉnh đầu đến cằm,,,कृपया पूरी रूपरेखा अपने सिर के ऊपर से अपनी ठुड्डी तक रखें,,,"kycFieldDefault.handCard.tipContent1,handIdCardVerify.pictureTipContent1"
身份證置於臉旁勿遮住臉部,身份证置于脸旁勿遮住脸部,Place your ID card next to your face and do not cover your face.,,วางบัตรประชาชนไว้ใกล้ใบหน้าและอย่าปิดบังใบหน้า,,,顔を顔で覆わないでください,,,얼굴로 얼굴을 덮지 마십시오,,,Không được che khuất phần mặt trên CMT,,,अपना आईडी कार्ड अपने चेहरे के पास रखें और अपना चेहरा न ढकें,,,"kycFieldDefault.handCard.tipContent2,handIdCardVerify.pictureTipContent2"
手指請勿遮住證件文字,手指请勿遮住证件文字,Do not cover the text on the ID card with your fingers.,,อย่าเอานิ้วปิดข้อความบนบัตรประชาชน,,,指のテキストをカバーしないでください,,,손가락의 텍스트를 덮지 마십시오,,,Không được để ngón tay che khuất chữ trên CMT,,,कृपया दस्तावेज़ के पाठ को अपनी उंगलियों से न ढकें,,,"kycFieldDefault.handCard.tipContent3,handIdCardVerify.pictureTipContent3"
"點擊上傳或拍攝
 手持身分證或護照的自拍照","点击上传或拍摄
 手持身分证或护照的自拍照",Click to upload or take a selfie of hand-holding your ID Card or Passport,,"คลิกเพื่ออัปโหลดหรือถ่ายรูป
 บัตรประจำตัวประชาชนหรือหนังสือเดินทาง",,,"クリックしてアップロードまたは撮影します
IDカードまたはパスポートを保持するセルフィー",,,"업로드하거나 촬영하려면 클릭하십시오
신분증 또는 여권을 보유하는 셀카",,,"Nhấp tải lên hoặc chụp hình
 CMT cầm tay hoặc ảnh tự chụp hộ chiếu",,,अपना आईडी कार्ड या पासपोर्ट पकड़े हुए सेल्फी अपलोड करने या लेने के लिए क्लिक करें,,,"kycFieldDefault.handCard.desc,handIdCardVerify.tapUpload"
